S.No,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,w
5323,Assam,KOKRAJHAR,2014,Rabi       ,Linseed,483,327,1
5324,Uttar Pradesh,GHAZIPUR,2014,Rabi       ,Rapeseed &Mustard,483,375,1
5325,Uttar Pradesh,SITAPUR,2014,Rabi       ,Gram,483,259,1
5326,Uttarakhand,HARIDWAR,2014,Kharif     ,Maize,483,681,1
5327,Bihar,KATIHAR,2014,Rabi       ,Linseed,482,415,1
5328,Chhattisgarh,BALODA BAZAR,2014,Kharif     ,Groundnut,482,679,1
5329,Uttar Pradesh,ETAH,2014,Kharif     ,Sweet potato,482,5970,1
5330,Kerala,PALAKKAD,2014,Whole Year ,Groundnut,480,692,1
5331,Nagaland,DIMAPUR,2014,Rabi       ,Lentil,480,400,1
5332,Telangana ,MAHBUBNAGAR,2014,Kharif     ,Cowpea(Lobia),480,253,1
5333,Tripura,WEST TRIPURA,2014,Kharif     ,Maize,479,642,1
5334,Uttar Pradesh,GHAZIABAD,2014,Kharif     ,Arhar/Tur,479,235,1
5335,Uttar Pradesh,HARDOI,2014,Rabi       ,Gram,479,256,1
5336,Odisha,SUNDARGARH,2014,Winter     ,Urad,478,186.9,1
5337,Assam,DIMA HASAO,2014,Rabi       ,Dry chillies,477,328,1
5338,Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Gram,477,143,1
5339,Uttar Pradesh,GHAZIABAD,2014,Rabi       ,Potato,477,9731,1
5340,West Bengal,PURULIA,2014,Rabi       ,Potato,477,9995,1
5341,Uttar Pradesh,PILIBHIT,2014,Kharif     ,Maize,476,935,1
5342,Telangana ,NALGONDA,2014,Kharif     ,Castor seed,475,84,1
5343,Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Tomato,474,6422,1
5344,Assam,DIMA HASAO,2014,Whole Year ,Turmeric,474,633,1
5345,Assam,KAMRUP,2014,Rabi       ,Ginger,474,3640,1
5346,Uttar Pradesh,MAINPURI,2014,Summer     ,Onion,474,7653,1
5347,Uttar Pradesh,UNNAO,2014,Kharif     ,Sweet potato,474,5872,1
5348,Kerala,PATHANAMTHITTA,2014,Winter     ,Rice,473,1306,1
5349,Telangana ,MEDAK,2014,Kharif     ,Cowpea(Lobia),473,505,1
5350,Karnataka,KOPPAL,2014,Summer     ,Jowar,472,998,1
5351,Uttar Pradesh,FIROZABAD,2014,Rabi       ,Gram,472,529,1
5352,Bihar,GAYA,2014,Rabi       ,Sunflower,471,682,1
5353,Andhra Pradesh,GUNTUR,2014,Kharif     ,Sugarcane,470,46102,1
5354,Karnataka,BELGAUM,2014,Rabi       ,Cotton(lint),470,749,1
5355,Nagaland,KOHIMA,2014,Rabi       ,Linseed,470,380,1
5356,Sikkim,EAST DISTRICT,2014,Kharif     ,Other Kharif pulses,470,450,1
5357,Andhra Pradesh,CHITTOOR,2014,Kharif     ,Moong(Green Gram),469,578,1
5358,Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Small millets,469,260,1
5359,Andhra Pradesh,ANANTAPUR,2014,Rabi       ,Brinjal,468,11108,1
5360,Karnataka,CHAMARAJANAGAR,2014,Whole Year ,Coriander,468,146,1
5361,Bihar,BHAGALPUR,2014,Summer     ,Moong(Green Gram),467,270,1
5362,Uttar Pradesh,BARABANKI,2014,Rabi       ,Garlic,467,2705,1
5363,Assam,KOKRAJHAR,2014,Rabi       ,Moong(Green Gram),466,326,1
5364,Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Urad,465,477,1
5365,Assam,KARBI ANGLONG,2014,Rabi       ,Gram,465,337,1
5366,Chhattisgarh,BALRAMPUR,2014,Whole Year ,Onion,465,7141,1
5367,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2014,Kharif     ,Jowar,465,372,1
5368,Uttar Pradesh,SHRAVASTI,2014,Rabi       ,Potato,465,10490,1
5369,Uttarakhand,CHAMPAWAT,2014,Whole Year ,Ginger,465,4609,1
5370,West Bengal,MALDAH,2014,Rabi       ,Peas & beans (Pulses),465,590,1
5371,Arunachal Pradesh,TAWANG,2014,Whole Year ,Potato,464,4629,1
5372,Telangana ,MAHBUBNAGAR,2014,Rabi       ,Horse-gram,464,177,1
5373,Andhra Pradesh,GUNTUR,2014,Kharif     ,Tomato,462,6642,1
5374,Assam,DIMA HASAO,2014,Rabi       ,Peas & beans (Pulses),462,321,1
5375,Bihar,MUZAFFARPUR,2014,Whole Year ,Tobacco,462,815,1
5376,Chhattisgarh,MUNGELI,2014,Kharif     ,Small millets,461,173,1
5377,Karnataka,DAVANGERE,2014,Rabi       ,Cowpea(Lobia),461,225,1
5378,Karnataka,UTTAR KANNAD,2014,Rabi       ,Horse-gram,461,226,1
5379,Assam,GOALPARA,2014,Kharif     ,Orange,460,4727,1
5380,Nagaland,PEREN,2014,Rabi       ,Peas & beans (Pulses),460,510,1
5381,Puducherry,KARAIKAL,2014,Kharif     ,Rice,460,1006,1
5382,Uttar Pradesh,UNNAO,2014,Kharif     ,Dry chillies,460,379,1
5383,Assam,SIVASAGAR,2014,Rabi       ,Urad,458,296,1
5384,Uttar Pradesh,KAUSHAMBI,2014,Rabi       ,Maize,458,1096,1
5385,Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Arhar/Tur,457,382,1
5386,Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Papaya,457,46922,1
5387,West Bengal,MEDINIPUR WEST,2014,Rabi       ,Maize,457,1097,1
5388,Assam,UDALGURI,2014,Kharif     ,Mesta,456,2052,1
5389,Bihar,MADHEPURA,2014,Kharif     ,Horse-gram,456,436,1
5390,Odisha,SUNDARGARH,2014,Autumn     ,Maize,456,925.6,1
5391,Uttar Pradesh,BARABANKI,2014,Summer     ,Urad,456,172,1
5392,Assam,BAKSA,2014,Rabi       ,Linseed,455,339,1
5393,Bihar,NAWADA,2014,Summer     ,Maize,455,1882,1
5394,Bihar,SIWAN,2014,Rabi       ,Masoor,455,662,1
5395,Kerala,PATHANAMTHITTA,2014,Whole Year ,Cashewnut,455,121,1
5396,West Bengal,COOCHBEHAR,2014,Whole Year ,Sugarcane,455,48692,1
5397,Assam,BARPETA,2014,Kharif     ,Papaya,454,10999,1
5398,Assam,CHIRANG,2014,Rabi       ,Dry chillies,454,398,1
5399,Bihar,PASHCHIM CHAMPARAN,2014,Rabi       ,Peas & beans (Pulses),454,352,1
5400,Karnataka,HASSAN,2014,Rabi       ,Dry chillies,454,762,1
5401,Jammu and Kashmir ,RAJAURI,2014,Kharif     ,Bajra,453,304.6,1
5402,Karnataka,CHITRADURGA,2014,Summer     ,Onion,453,2222,1
5403,Karnataka,GULBARGA,2014,Rabi       ,Onion,453,11671,1
5404,Tripura,KHOWAI,2014,Kharif     ,Maize,453,670,1
5405,Karnataka,BANGALORE RURAL,2014,Rabi       ,Horse-gram,452,222,1
5406,Karnataka,TUMKUR,2014,Summer     ,Jowar,452,955,1
5407,Tripura,NORTH TRIPURA,2014,Kharif     ,Sesamum,452,249,1
5408,Assam,KOKRAJHAR,2014,Whole Year ,Onion,451,1337,1
5409,Assam,NAGAON,2014,Rabi       ,Ginger,451,4503,1
5410,Kerala,ALAPPUZHA,2014,Whole Year ,Banana,450,3733,1
5411,Nagaland,MOKOKCHUNG,2014,Kharif     ,Sesamum,450,260,1
5412,Uttarakhand,DEHRADUN,2014,Kharif     ,Ginger,449,8156,1
5413,Andhra Pradesh,GUNTUR,2014,Kharif     ,Brinjal,448,10512,1
5414,Assam,DIMA HASAO,2014,Kharif     ,Arhar/Tur,448,414,1
5415,Assam,GOALPARA,2014,Kharif     ,Sesamum,448,243,1
5416,Bihar,SAMASTIPUR,2014,Kharif     ,Sesamum,448,391,1
5417,Chhattisgarh,JASHPUR,2014,Whole Year ,Onion,448,5815,1
5418,Karnataka,BIJAPUR,2014,Whole Year ,Garlic,448,1379,1
5419,Meghalaya,SOUTH WEST GARO HILLS,2014,Kharif     ,Cotton(lint),448,625,1
5420,Meghalaya,SOUTH WEST GARO HILLS,2014,Rabi       ,Masoor,448,432,2
5421,Uttarakhand,NAINITAL,2014,Kharif     ,Other Kharif pulses,448,370,1
5422,Uttarakhand,NAINITAL,2014,Kharif     ,Small millets,448,648,2
5423,Karnataka,CHITRADURGA,2014,Summer     ,Jowar,447,945,1
5424,Odisha,BARGARH,2014,Winter     ,Rapeseed &Mustard,446,147.2,1
5425,Uttar Pradesh,JHANSI,2014,Rabi       ,Potato,446,10061,1
5426,Assam,DHUBRI,2014,Kharif     ,Niger seed,445,245,1
5427,Telangana ,WARANGAL,2014,Kharif     ,Soyabean,445,481,1
5428,Karnataka,MANDYA,2014,Whole Year ,Sweet potato,444,5959,1
5429,Uttar Pradesh,DEORIA,2014,Rabi       ,Masoor,444,188,1
5430,Assam,NAGAON,2014,Kharif     ,Niger seed,443,244,1
5431,Goa,NORTH GOA,2014,Whole Year ,Black pepper,443,146,1
5432,Karnataka,BELLARY,2014,Rabi       ,Horse-gram,443,213,1
5433,Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,other oilseeds,442,9495,1
5434,Meghalaya,SOUTH WEST GARO HILLS,2014,Kharif     ,Sesamum,442,433,1
5435,Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Peas & beans (Pulses),442,78,1
5436,Uttar Pradesh,RAE BARELI,2014,Kharif     ,Dry chillies,442,365,1
5437,Assam,MARIGAON,2014,Rabi       ,Dry chillies,441,337,1
5438,Chhattisgarh,SUKMA,2014,Kharif     ,Arhar/Tur,441,281,1
5439,Assam,KOKRAJHAR,2014,Kharif     ,Arhar/Tur,440,437,1
5440,Assam,SONITPUR,2014,Kharif     ,Orange,440,5185,1
5441,Karnataka,GULBARGA,2014,Kharif     ,Other Kharif pulses,440,220,1
5442,Nagaland,KOHIMA,2014,Kharif     ,Ginger,440,4010,1
5443,Nagaland,KOHIMA,2014,Rabi       ,Other  Rabi pulses,440,540,2
5444,Nagaland,PEREN,2014,Kharif     ,Sesamum,440,250,1
5445,Nagaland,PHEK,2014,Kharif     ,Arhar/Tur,440,410,1
5446,Uttar Pradesh,JAUNPUR,2014,Summer     ,Maize,440,782,1
5447,Uttar Pradesh,SITAPUR,2014,Rabi       ,Coriander,440,214,1
5448,West Bengal,24 PARAGANAS NORTH,2014,Rabi       ,Gram,440,495,1
5449,Andhra Pradesh,GUNTUR,2014,Kharif     ,Soyabean,439,1277,1
5450,Andhra Pradesh,KRISHNA,2014,Kharif     ,Tomato,439,6312,1
5451,Karnataka,BANGALORE RURAL,2014,Kharif     ,Potato,439,2702,1
5452,Karnataka,KOLAR,2014,Kharif     ,Maize,439,1374,1
5453,Karnataka,UTTAR KANNAD,2014,Summer     ,Maize,439,1432,1
5454,Telangana ,NIZAMABAD,2014,Rabi       ,Rapeseed &Mustard,439,469,1
5455,Uttar Pradesh,JALAUN,2014,Summer     ,Moong(Green Gram),439,295,1
5456,Bihar,SHEIKHPURA,2014,Rabi       ,Rapeseed &Mustard,438,308,1
5457,Chhattisgarh,KANKER,2014,Kharif     ,Sesamum,438,227,1
5458,Odisha,BOUDH,2014,Summer     ,Moong(Green Gram),438,89.4,1
5459,Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Moong(Green Gram),438,140,1
5460,Telangana ,KHAMMAM,2014,Kharif     ,Coconut ,437,9222,1
5461,Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Sesamum,436,119,1
5462,Chhattisgarh,DANTEWADA,2014,Kharif     ,Niger seed,436,93,1
5463,Uttar Pradesh,AMETHI,2014,Summer     ,Onion,435,3791,1
5464,Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Sannhamp,435,167,1
5465,Andhra Pradesh,KADAPA,2014,Kharif     ,Sapota,434,3631,1
5466,Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Brinjal,433,4159,1
5467,Assam,KARBI ANGLONG,2014,Kharif     ,Castor seed,433,246,1
5468,Chhattisgarh,BASTAR,2014,Kharif     ,Arhar/Tur,433,314,1
5469,Assam,NALBARI,2014,Rabi       ,Dry chillies,432,292,1
5470,Jammu and Kashmir ,BARAMULLA,2014,Kharif     ,Moong(Green Gram),432,153.8,1
5471,Assam,BONGAIGAON,2014,Rabi       ,Moong(Green Gram),431,256,1
5472,Jammu and Kashmir ,BANDIPORA,2014,Kharif     ,Potato,431,5302.7,1
5473,Odisha,BARGARH,2014,Winter     ,Sugarcane,431,36276.4,1
5474,Kerala,ERNAKULAM,2014,Whole Year ,Cashewnut,430,122,1
5475,Nagaland,MON,2014,Kharif     ,Ginger,430,3930,1
5476,Nagaland,PEREN,2014,Rabi       ,Sunflower,430,230,1
5477,Nagaland,WOKHA,2014,Rabi       ,Other  Rabi pulses,430,540,1
5478,Nagaland,ZUNHEBOTO,2014,Rabi       ,Other  Rabi pulses,430,540,1
5479,Uttarakhand,PITHORAGARH,2014,Whole Year ,Onion,430,1984,1
5480,Uttar Pradesh,KHERI,2014,Rabi       ,Peas & beans (Pulses),429,499,1
5481,Uttar Pradesh,KUSHI NAGAR,2014,Kharif     ,Groundnut,429,512,1
5482,Meghalaya,EAST GARO HILLS,2014,Rabi       ,Small millets,428,432,1
5483,Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Maize,428,1024,1
5484,Chhattisgarh,BALRAMPUR,2014,Whole Year ,Sweet potato,427,2045,2
5485,Meghalaya,SOUTH WEST GARO HILLS,2014,Kharif     ,Banana,427,5284,1
5486,Uttar Pradesh,KANPUR DEHAT,2014,Kharif     ,Moong(Green Gram),426,136,1
5487,Assam,NALBARI,2014,Whole Year ,Turmeric,425,414,1
5488,Karnataka,DAVANGERE,2014,Kharif     ,Horse-gram,425,420,1
5489,Karnataka,KOLAR,2014,Kharif     ,Dry chillies,425,481,1
5490,West Bengal,DINAJPUR UTTAR,2014,Whole Year ,Sugarcane,425,45481,1
5491,West Bengal,MEDINIPUR EAST,2014,Kharif     ,Urad,425,118,1
5492,Uttar Pradesh,SHAMLI,2014,Kharif     ,Urad,424,360,1
5493,Arunachal Pradesh,UPPER SUBANSIRI,2014,Whole Year ,Oilseeds total,423,551,1
5494,Telangana ,MEDAK,2014,Kharif     ,Castor seed,423,244,1
5495,Uttar Pradesh,ETAH,2014,Kharif     ,Moong(Green Gram),423,135,1
5496,Assam,CACHAR,2014,Rabi       ,Peas & beans (Pulses),422,353,1
5497,Bihar,GAYA,2014,Rabi       ,Khesari,422,396,1
5498,Karnataka,GULBARGA,2014,Kharif     ,Niger seed,422,112,1
5499,Telangana ,MAHBUBNAGAR,2014,Rabi       ,Castor seed,422,247,1
5500,Assam,GOALPARA,2014,Kharif     ,Arhar/Tur,421,473,1
5501,Arunachal Pradesh,WEST KAMENG,2014,Whole Year ,Potato,420,3344,1
5502,Assam,BONGAIGAON,2014,Rabi       ,Peas & beans (Pulses),420,450,1
5503,Chhattisgarh,KONDAGAON,2014,Rabi       ,Gram,420,648,1
5504,Nagaland,WOKHA,2014,Kharif     ,Sesamum,420,230,1
5505,Assam,CHIRANG,2014,Rabi       ,Peas & beans (Pulses),419,458,1
5506,Uttar Pradesh,DEORIA,2014,Summer     ,Maize,419,745,1
5507,Assam,TINSUKIA,2014,Kharif     ,Small millets,418,261,1
5508,Chhattisgarh,BEMETARA,2014,Rabi       ,Peas & beans (Pulses),418,127,1
5509,Karnataka,BIJAPUR,2014,Summer     ,Dry chillies,418,805,1
5510,Odisha,JAGATSINGHAPUR,2014,Winter     ,Horse-gram,418,208.6,1
5511,Assam,DARRANG,2014,Rabi       ,Linseed,417,309,1
5512,Bihar,SARAN,2014,Whole Year ,Sugarcane,417,23948,1
5513,Karnataka,HASSAN,2014,Summer     ,Dry chillies,417,739,1
5514,West Bengal,BIRBHUM,2014,Rabi       ,Peas & beans (Pulses),417,423,1
5515,Andhra Pradesh,ANANTAPUR,2014,Kharif     ,Lemon,416,3618,1
5516,Chhattisgarh,MAHASAMUND,2014,Kharif     ,Sesamum,416,193,1
5517,Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Cowpea(Lobia),415,116,1
5518,Assam,BAKSA,2014,Kharif     ,Niger seed,415,241,1
5519,Jammu and Kashmir ,REASI,2014,Kharif     ,Bajra,415,253,1
5520,Telangana ,KARIMNAGAR,2014,Rabi       ,Dry chillies,415,1702,1
5521,Arunachal Pradesh,WEST SIANG,2014,Whole Year ,Potato,414,2774,1
5522,Uttar Pradesh,KANPUR DEHAT,2014,Rabi       ,Onion,414,6334,1
5523,Bihar,MADHEPURA,2014,Kharif     ,Urad,413,378,1
5524,Kerala,KASARAGOD,2014,Whole Year ,Tapioca,413,12926,1
5525,Uttar Pradesh,BAREILLY,2014,Summer     ,Maize,413,734,1
5526,Karnataka,CHIKBALLAPUR,2014,Summer     ,Maize,412,1344,1
5527,Odisha,KALAHANDI,2014,Autumn     ,Ragi,412,208.9,1
5528,Uttar Pradesh,FAIZABAD,2014,Rabi       ,Barley,412,708,1
5529,Bihar,GOPALGANJ,2014,Rabi       ,Peas & beans (Pulses),411,514,1
5530,Karnataka,MANDYA,2014,Rabi       ,Maize,411,1388,1
5531,Chhattisgarh,JASHPUR,2014,Whole Year ,Dry chillies,410,222,1
5532,Nagaland,DIMAPUR,2014,Rabi       ,Wheat,410,760,1
5533,Nagaland,MON,2014,Rabi       ,Wheat,410,750,1
5534,Nagaland,PEREN,2014,Kharif     ,Other Kharif pulses,410,460,1
5535,Uttarakhand,UTTAR KASHI,2014,Kharif     ,Maize,410,1064,1
5536,Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Brinjal,409,3928,1
5537,Odisha,JAJAPUR,2014,Winter     ,Sugarcane,409,18121.2,1
5538,Uttar Pradesh,BAGHPAT,2014,Kharif     ,Arhar/Tur,409,316,1
5539,Andhra Pradesh,GUNTUR,2014,Kharif     ,Onion,408,7491,1
5540,Andhra Pradesh,KADAPA,2014,Kharif     ,Maize,408,1336,1
5541,Chhattisgarh,BILASPUR,2014,Rabi       ,Masoor,408,137,1
5542,Meghalaya,NORTH GARO HILLS,2014,Kharif     ,Jute,408,4617,1
5543,Uttar Pradesh,ETAWAH,2014,Kharif     ,Sugarcane,408,23506,1
5544,Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Tomato,407,5851,1
5545,Meghalaya,NORTH GARO HILLS,2014,Rabi       ,Gram,407,416,1
5546,Uttar Pradesh,SULTANPUR,2014,Summer     ,Onion,407,3533,1
5547,Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Ragi,406,387,1
5548,Assam,KOKRAJHAR,2014,Rabi       ,Ginger,406,3074,1
5549,Bihar,BHOJPUR,2014,Kharif     ,Jowar,406,434,1
5550,Karnataka,GADAG,2014,Kharif     ,Horse-gram,406,200,1
5551,Assam,DHEMAJI,2014,Rabi       ,Masoor,404,289,1
5552,Tripura,WEST TRIPURA,2014,Rabi       ,Rapeseed &Mustard,404,292,1
5553,Karnataka,BENGALURU URBAN,2014,Kharif     ,Horse-gram,403,188,1
5554,Odisha,KORAPUT,2014,Winter     ,Sesamum,403,152.3,1
5555,Bihar,SAMASTIPUR,2014,Rabi       ,Khesari,402,398,1
5556,Karnataka,CHITRADURGA,2014,Rabi       ,Rice,402,927,1
5557,Uttar Pradesh,SANT KABEER NAGAR,2014,Rabi       ,Gram,402,121,1
5558,Uttarakhand,DEHRADUN,2014,Rabi       ,Lentil,402,339,1
5559,Uttarakhand,DEHRADUN,2014,Rabi       ,Masoor,402,339,2
5560,Karnataka,BIDAR,2014,Kharif     ,Other Kharif pulses,401,341,1
5561,Andhra Pradesh,GUNTUR,2014,Rabi       ,Ragi,400,595,1
5562,Assam,LAKHIMPUR,2014,Whole Year ,Onion,400,1186,1
5563,Assam,SONITPUR,2014,Rabi       ,Wheat,400,465,1
5564,Karnataka,HASSAN,2014,Kharif     ,Cotton(lint),400,1091,1
5565,Karnataka,SHIMOGA,2014,Whole Year ,Cardamom,400,54,1
5566,Maharashtra,AMRAVATI,2014,Whole Year ,Sugarcane,400,16100,1
5567,Maharashtra,BEED,2014,Kharif     ,Rice,400,100,1
5568,Maharashtra,BULDHANA,2014,Rabi       ,Safflower,400,200,1
5569,Maharashtra,DHULE,2014,Kharif     ,Castor seed,400,100,1
5570,Maharashtra,GADCHIROLI,2014,Rabi       ,Jowar,400,300,1
5571,Maharashtra,GONDIA,2014,Rabi       ,Maize,400,100,1
5572,Maharashtra,LATUR,2014,Rabi       ,Other  Rabi pulses,400,100,1
5573,Maharashtra,NAGPUR,2014,Summer     ,Maize,400,400,1
5574,Maharashtra,NANDED,2014,Kharif     ,Niger seed,400,,1
5575,Maharashtra,PARBHANI,2014,Summer     ,Maize,400,300,1
5576,Maharashtra,PUNE,2014,Rabi       ,Safflower,400,300,1
5577,Maharashtra,SOLAPUR,2014,Kharif     ,Rice,400,100,1
5578,Maharashtra,THANE,2014,Kharif     ,Arhar/Tur,400,200,1
5579,Maharashtra,THANE,2014,Rabi       ,Sesamum,400,100,2
5580,Maharashtra,WASHIM,2014,Kharif     ,Other Kharif pulses,400,200,1
5581,Odisha,SONEPUR,2014,Summer     ,Moong(Green Gram),400,168.8,1
5582,Tripura,DHALAI,2014,Rabi       ,Masoor,400,287,1
5583,Assam,DARRANG,2014,Rabi       ,Ginger,399,3096,1
5584,Kerala,KOTTAYAM,2014,Whole Year ,Cashewnut,399,103,1
5585,Assam,KAMRUP,2014,Kharif     ,Niger seed,398,213,1
5586,Odisha,BARGARH,2014,Winter     ,Potato,398,4023,1
5587,Uttar Pradesh,BANDA,2014,Kharif     ,Sugarcane,398,16097,1
5588,Uttar Pradesh,PILIBHIT,2014,Rabi       ,Barley,398,683,1
5589,Uttar Pradesh,PRATAPGARH,2014,Summer     ,Onion,398,6019,1
5590,Assam,DARRANG,2014,Rabi       ,Moong(Green Gram),397,249,1
5591,Assam,DIMA HASAO,2014,Rabi       ,Urad,397,257,1
5592,Assam,KARBI ANGLONG,2014,Rabi       ,Dry chillies,396,343,1
5593,Karnataka,BIDAR,2014,Rabi       ,Maize,396,1337,1
5594,Assam,LAKHIMPUR,2014,Rabi       ,Dry chillies,395,347,1
5595,Bihar,MUZAFFARPUR,2014,Rabi       ,Gram,395,378,1
5596,Chhattisgarh,BALOD,2014,Rabi       ,Peas & beans (Pulses),395,129,1
5597,Karnataka,YADGIR,2014,Kharif     ,Onion,395,2029,1
5598,Uttarakhand,DEHRADUN,2014,Rabi       ,other oilseeds,395,185,1
5599,West Bengal,MEDINIPUR WEST,2014,Autumn     ,Groundnut,395,349,1
5600,Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Dry chillies,394,2267,1
5601,Assam,BARPETA,2014,Whole Year ,Sugarcane,394,14483,1
5602,Assam,CHIRANG,2014,Kharif     ,Sesamum,394,272,1
5603,Chhattisgarh,SURAJPUR,2014,Whole Year ,Sweet potato,394,2136,1
5604,Uttar Pradesh,AMBEDKAR NAGAR,2014,Kharif     ,Maize,394,286,1
5605,Bihar,SUPAUL,2014,Rabi       ,Peas & beans (Pulses),393,397,1
5606,Chhattisgarh,KORBA,2014,Kharif     ,Niger seed,393,105,1
5607,Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Jowar,392,583,1
5608,Chhattisgarh,DANTEWADA,2014,Kharif     ,Arhar/Tur,392,272,1
5609,Meghalaya,SOUTH WEST GARO HILLS,2014,Kharif     ,Tapioca,392,2462,1
5610,Assam,DHUBRI,2014,Whole Year ,Turmeric,391,308,1
5611,Bihar,PATNA,2014,Rabi       ,Maize,391,1034,1
5612,Chhattisgarh,GARIYABAND,2014,Kharif     ,Small millets,391,59,1
5613,West Bengal,BARDHAMAN,2014,Rabi       ,Peas & beans (Pulses),391,397,1
5614,West Bengal,MURSHIDABAD,2014,Rabi       ,Barley,391,560,1
5615,Assam,NALBARI,2014,Rabi       ,Wheat,390,467,1
5616,Chhattisgarh,KABIRDHAM,2014,Rabi       ,Linseed,390,163,1
5617,Kerala,ERNAKULAM,2014,Summer     ,Rice,390,857,1
5618,Meghalaya,WEST GARO HILLS,2014,Kharif     ,Sweet potato,390,1280,1
5619,Odisha,NUAPADA,2014,Autumn     ,Maize,390,438,1
5620,Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Peas & beans (Pulses),390,294,1
5621,Uttar Pradesh,GHAZIPUR,2014,Summer     ,Onion,390,6831,1
5622,Karnataka,BIDAR,2014,Rabi       ,Onion,389,4510,1
5623,Uttar Pradesh,KANNAUJ,2014,Rabi       ,Onion,389,5951,1
5624,Telangana ,RANGAREDDI,2014,Rabi       ,Wheat,388,461,1
5625,Uttar Pradesh,SAMBHAL,2014,Kharif     ,Arhar/Tur,388,252,1
5626,Chhattisgarh,JANJGIR-CHAMPA,2014,Kharif     ,Maize,387,704,1
5627,Karnataka,RAMANAGARA,2014,Kharif     ,Rapeseed &Mustard,387,102,1
5628,Chhattisgarh,RAIPUR,2014,Whole Year ,Dry chillies,386,248,1
5629,Chhattisgarh,RAJNANDGAON,2014,Rabi       ,Rapeseed &Mustard,386,213,1
5630,Meghalaya,SOUTH GARO HILLS,2014,Kharif     ,Banana,386,4005,1
5631,Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Bajra,386,281,1
5632,Uttarakhand,ALMORA,2014,Kharif     ,Soyabean,386,283,1
5633,Assam,BARPETA,2014,Rabi       ,Moong(Green Gram),385,256,1
5634,Uttar Pradesh,DEORIA,2014,Rabi       ,Barley,385,701,1
5635,Andhra Pradesh,CHITTOOR,2014,Rabi       ,Moong(Green Gram),384,315,1
5636,Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Sapota,384,3213,1
5637,Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Whole Year ,Potato,384,3079,1
5638,Chhattisgarh,BALODA BAZAR,2014,Whole Year ,Dry chillies,384,196,1
5639,Chhattisgarh,KANKER,2014,Rabi       ,Wheat,384,896,1
5640,Andhra Pradesh,CHITTOOR,2014,Kharif     ,Urad,383,508,1
5641,Odisha,MAYURBHANJ,2014,Winter     ,Horse-gram,383,136,1
5642,Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Rabi       ,Wheat,382,771,1
5643,Assam,NALBARI,2014,Rabi       ,Ginger,382,3050,1
5644,Bihar,KHAGARIA,2014,Rabi       ,Khesari,382,256,1
5645,Odisha,ANUGUL,2014,Winter     ,Groundnut,382,491.6,1
5646,Odisha,DEOGARH,2014,Summer     ,Moong(Green Gram),382,151.3,1
5647,Andhra Pradesh,KADAPA,2014,Rabi       ,Onion,381,6556,1
5648,Chhattisgarh,JANJGIR-CHAMPA,2014,Whole Year ,Onion,381,3373,1
5649,Andhra Pradesh,KURNOOL,2014,Rabi       ,Horse-gram,380,174,1
5650,Meghalaya,SOUTH GARO HILLS,2014,Whole Year ,Arecanut,380,684,1
5651,Nagaland,LONGLENG,2014,Rabi       ,Peas & beans (Pulses),380,420,1
5652,Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Moong(Green Gram),380,96,1
5653,Uttar Pradesh,MAHARAJGANJ,2014,Summer     ,Maize,380,676,1
5654,Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Sunflower,379,365,1
5655,Bihar,PURNIA,2014,Kharif     ,Moong(Green Gram),379,157,1
5656,Uttarakhand,UTTAR KASHI,2014,Kharif     ,Arhar/Tur,379,279,1
5657,Chhattisgarh,DHAMTARI,2014,Rabi       ,Masoor,378,148,1
5658,Karnataka,DAVANGERE,2014,Whole Year ,Tobacco,378,271,1
5659,Odisha,NUAPADA,2014,Autumn     ,Sesamum,378,30.2,1
5660,Uttar Pradesh,GONDA,2014,Summer     ,Moong(Green Gram),378,254,1
5661,Chhattisgarh,RAJNANDGAON,2014,Kharif     ,Sesamum,377,182,1
5662,Karnataka,CHIKBALLAPUR,2014,Kharif     ,Dry chillies,377,427,1
